text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
just turn it up by twenty-five,volumeUp,en,,25,,
sænk lydstyrken med fem hurtigt,volumeDown,da,,5,,
right now play,playDefault,en,,,,
ville du venligst skrue op for lyden,volumeUp,da,,,,
sæt en alarm til klokken syv med det samme,unknown,da,,,,
vil du venligst mute,mute,da,,,,
quickly i want it to stop,stop,en,,,,
right now start playing,playDefault,en,,,,
lower the volume by 20,volumeDown,en,,20,,
nah now,cancel,en,,,,
find a restaurant nearby now,unknown,en,,,,
skift lydstyrken til 50,setVolume,da,50,,,
venligst skru op,volumeUp,da,,,,
sluk for al lyd,mute,da,,,,
could you put on Coldplay,playNamed,en,,,,Coldplay
hvad er mine favoritter hurtigt,listFavorites,da,,,,
set volume to 99,setVolume,en,99,,,
now start playing,playDefault,en,,,,
favourite five,playFavoriteByNumber,en,,,5,
just turn the volume down,volumeDown,en,,,,
bring back the sound right now,unmute,en,,,,
i want you to change the volume to ten,setVolume,en,10,,,
could you kindly play favorite 4,playFavoriteByNumber,en,,,4,
add me to the bathroom,joinSpeaker,en,,,,
skru op med 10,volumeUp,da,,10,,
could you kindly play favorite three,playFavoriteByNumber,en,,,3,
join the kitchen,joinSpeaker,en,,,,
kindly unmute,unmute,en,,,,
could you freeze the music,pause,en,,,,
bare stop den handling,cancel,da,,,,
vær venlig at spille favorit 5,playFavoriteByNumber,da,,,5,
nu hvor langt er der til københavn,unknown,da,,,,
would you mind to change the volume to 45,setVolume,en,45,,,
quickly a bit louder,volumeUp,en,,,,
højere med 10 hurtigt,volumeUp,da,,10,,
venligst forkert,cancel,da,,,,
lavere med femten,volumeDown,da,,15,,
take a break right now,pause,en,,,,
what can you do,unknown,en,,,,
jeg vil bede dig om at spille favorit syv,playFavoriteByNumber,da,,,7,
ville du skrue ned,volumeDown,da,,,,
afbryd musikken,pause,da,,,,
tag højttaleren ud af gruppen,leaveSpeaker,da,,,,
kunne du gruppere med ovenpå,joinSpeaker,da,,,,
now okay,confirm,en,,,,
just pause this,pause,en,,,,
nu ok,confirm,da,,,,
slå lyden fra,mute,da,,,,
right away stop grouping,leaveSpeaker,en,,,,
could you join the living room,joinSpeaker,en,,,,
lige list mine stationer,listFavorites,da,,,,
skru ned med tyve,volumeDown,da,,20,,
ville du sætte Mads og Monopolet på,playNamed,da,,,,
med det samme stop afspilningen,stop,da,,,,
can you please put on afslapningsmusik,playNamed,en,,,,afslapningsmusik
jeg vil gerne have at du afspille Radio 100,playNamed,da,,,,
afkobl,leaveSpeaker,da,,,,
quieter by 15 right away,volumeDown,en,,15,,
forbind til kælderen,joinSpeaker,da,,,,
vær så venlig at forbinde med soveværelset,joinSpeaker,da,,,,
right now go ahead and hold the music,pause,en,,,,
skift mening,cancel,da,,,,
synkroniser med ovenpå,joinSpeaker,da,,,,
lydløs med det samme,mute,da,,,,
quickly louder by twenty-five,volumeUp,en,,25,,
i need you to put on some music,playDefault,en,,,,
i need you to put the volume at twenty-five,setVolume,en,25,,,
list my presets,listFavorites,en,,,,
i'd like you to play number three,playFavoriteByNumber,en,,,3,
now kill the audio,mute,en,,,,
fortsæt nu,resume,da,,,,
spil nummer 10,playFavoriteByNumber,da,,,10,
real quick i want sound,unmute,en,,,,
quickly no thank you,cancel,en,,,,
would you mind to group with the hallway,joinSpeaker,en,,,,
just louder by thirty,volumeUp,en,,30,,
increase volume by 30 real quick,volumeUp,en,,30,,
spil nummer otte,playFavoriteByNumber,da,,,8,
right now go ahead and play something,playDefault,en,,,,
lyd til,unmute,da,,,,
lige forlad højttalerne,leaveSpeaker,da,,,,
vil du venligst pause musikken,pause,da,,,,
louder right away,volumeUp,en,,,,
play with the dining room,joinSpeaker,en,,,,
kan du sætte på pause,pause,da,,,,
venligst skru ned med tyve,volumeDown,da,,20,,
could you kindly play number 5,playFavoriteByNumber,en,,,5,
fortæl mig hvad der er på listen,listFavorites,da,,,,
er du en robot hurtigt,unknown,da,,,,
would you mind to leave the group,leaveSpeaker,en,,,,
start favorite six,playFavoriteByNumber,en,,,6,
go ahead and stop,stop,en,,,,
venligst skru lidt ned,volumeDown,da,,,,
lydstyrken på 30,setVolume,da,30,,,
vær så venlig at fjerne lydløs hurtigt,unmute,da,,,,
stop right there,stop,en,,,,
could you please put on Genstart,playNamed,en,,,,Genstart
can you please put the volume at 80,setVolume,en,80,,,
hvad skal jeg lave i dag med det samme,unknown,da,,,,
sænk lydstyrken med 20 med det samme,volumeDown,da,,20,,
go ahead and change the volume to eighty,setVolume,en,80,,,
forbind til stuen,joinSpeaker,da,,,,
right now unmute it,unmute,en,,,,
kunne du indstille lydstyrken til fyrre,setVolume,da,40,,,
kunne du stoppe,stop,da,,,,
would you please play number six,playFavoriteByNumber,en,,,6,
real quick make me a sandwich,unknown,en,,,,
real quick i'd like you to stop,stop,en,,,,
spil igen nu,resume,da,,,,
spil favorit to,playFavoriteByNumber,da,,,2,
bare lad os tage en pause,pause,da,,,,
sæt en timer til ti minutter nu,unknown,da,,,,
i would like you to freeze the music,pause,en,,,,
hurtigt frakobl,leaveSpeaker,da,,,,
please pause,pause,en,,,,
sænk lydstyrken med tyve nu,volumeDown,da,,20,,
would you mind to play number 5,playFavoriteByNumber,en,,,5,
mind mig om at købe mælk hurtigt,unknown,da,,,,
giv mig noget musik med det samme,playDefault,da,,,,
please put on Genstart,playNamed,en,,,,Genstart
i want to hear the Jazz FM,playNamed,en,,,,Jazz FM
audio back on right away,unmute,en,,,,
venligst stop al musik,stop,da,,,,
kunne du venligst afspille favorit nummer 4,playFavoriteByNumber,da,,,4,
could you please put the volume at 99,setVolume,en,99,,,
nu fjern mig fra gruppen,leaveSpeaker,da,,,,
jeg vil bede dig om at afspille favorit nummer 4,playFavoriteByNumber,da,,,4,
would you mind to set volume to eighty,setVolume,en,80,,,
jeg vil gerne have at du pause,pause,da,,,,
what's saved as a favorite real quick,listFavorites,en,,,,
sæt favorit 2 på,playFavoriteByNumber,da,,,2,
fjern al lyd,mute,da,,,,
right now no don't,cancel,en,,,,
shut it down right away,stop,en,,,,
vil du skrue ned,volumeDown,da,,,,
fint nok med det samme,confirm,da,,,,
i want you to ungroup,leaveSpeaker,en,,,,
må jeg bede dig om at spille favorit ni,playFavoriteByNumber,da,,,9,
med det samme godmorgen,unknown,da,,,,
forbind til soveværelset,joinSpeaker,da,,,,
please resume,resume,en,,,,
kan du afslutte musikken,stop,da,,,,
could you disconnect,leaveSpeaker,en,,,,
stop the audio,stop,en,,,,
please pause it,pause,en,,,,
bare hvornår er det solnedgang,unknown,da,,,,
sæt Pink Floyd,playNamed,da,,,,Pink Floyd
nu stop gruppering,leaveSpeaker,da,,,,
indstil termostaten til toogtyve grader hurtigt,unknown,da,,,,
sluk lydløs,unmute,da,,,,
right away silent mode,mute,en,,,,
just tell me what's in favorites,listFavorites,en,,,,
kan du skrue ned,volumeDown,da,,,,
just louder by ten,volumeUp,en,,10,,
start the study music,playNamed,en,,,,study music
hele favoritlisten,listFavorites,da,,,,
bare stands afspilningen,stop,da,,,,
højere med 10,volumeUp,da,,10,,
tilbage til afspilningen,resume,da,,,,
jeg vil bede dig om at forbinde med stuen,joinSpeaker,da,,,,
quickly volume down 20,volumeDown,en,,20,,
right away increase volume,volumeUp,en,,,,
kan du venligst indstille lydstyrken til hundrede,setVolume,da,100,,,
sænk lydstyrken,volumeDown,da,,,,
would you please make it quieter,volumeDown,en,,,,
unmute hurtigt,unmute,da,,,,
kindly lower the volume,volumeDown,en,,,,
real quick audio on,unmute,en,,,,
what should i eat for dinner right away,unknown,en,,,,
ophæv mute,unmute,da,,,,
vær så venlig at skrue ned for lyden,volumeDown,da,,,,
hurtigt hold pause,pause,da,,,,
just separate from group,leaveSpeaker,en,,,,
go ahead and increase the volume,volumeUp,en,,,,
hvad har jeg på listen,listFavorites,da,,,,
gå solo,leaveSpeaker,da,,,,
favorite 3,playFavoriteByNumber,en,,,3,
please carry on,resume,en,,,,
would you please put the volume at 10,setVolume,en,10,,,
just turn it up by 20,volumeUp,en,,20,,
ville du venligst ophæve pausen,resume,da,,,,
correct real quick,confirm,en,,,,
i would like you to play number 9,playFavoriteByNumber,en,,,9,
right now wrong,cancel,en,,,,
sover du hurtigt,unknown,da,,,,
right away unmute everything,unmute,en,,,,
quickly a bit quieter,volumeDown,en,,,,
hurtigt vær så venlig at genoptage,resume,da,,,,
stop nu,stop,da,,,,
stop al lyd,stop,da,,,,
kan du ændre lydstyrken til 85,setVolume,da,85,,,
niveau 15,setVolume,da,15,,,
real quick show me the favorites,listFavorites,en,,,,
vil du venligst tilslutte spisestuen,joinSpeaker,da,,,,
play my favorite ten,playFavoriteByNumber,en,,,10,
skift til lydstyrke firs,setVolume,da,80,,,
just what's on the favourites list,listFavorites,en,,,,
would you keep playing,resume,en,,,,
i need you to change the volume to 95,setVolume,en,95,,,
turn it off,stop,en,,,,
now naw,cancel,en,,,,
right away cease playback,stop,en,,,,
softer,volumeDown,en,,,,
lower it,volumeDown,en,,,,
ville du venligst tilslutte ovenpå,joinSpeaker,da,,,,
could you kindly group with the garden,joinSpeaker,en,,,,
kunne du spille favorit 2,playFavoriteByNumber,da,,,2,
venligst lad os spille et spil,unknown,da,,,,
could you play morgenmusik,playNamed,en,,,,morgenmusik
jeg vil gerne have at du hæve lydstyrken,volumeUp,da,,,,
please increase the volume,volumeUp,en,,,,
real quick bump the volume,volumeUp,en,,,,
right now turn the audio back on,unmute,en,,,,
vær så venlig at afspille Lukas Graham,playNamed,da,,,,
give me some music real quick,playDefault,en,,,,
må jeg bede dig om at indstille lydstyrken til 1,setVolume,da,1,,,
nu glem alt om det,cancel,da,,,,
just crank it up,volumeUp,en,,,,
right now nevermind,cancel,en,,,,
kan du venligst skrue op for lyden,volumeUp,da,,,,
bare netop,confirm,da,,,,
right away audio back on,unmute,en,,,,
right away i want to pause,pause,en,,,,
actually no,cancel,en,,,,
kunne du pause,pause,da,,,,
right away go ahead and silence it,mute,en,,,,
i want you to silence it real quick,mute,en,,,,
i'd like you to play number 10,playFavoriteByNumber,en,,,10,
right now resume playback,resume,en,,,,
i need you to play favorite nine,playFavoriteByNumber,en,,,9,
vær venlig at fjerne lydløs,unmute,da,,,,
would you kill the sound,mute,en,,,,
just what's on my favorites list,listFavorites,en,,,,
start playback real quick,playDefault,en,,,,
pick a random number now,unknown,en,,,,
ville du venligst tænde for lyden,unmute,da,,,,
would you turn it up,volumeUp,en,,,,
go ahead and hold the music right now,pause,en,,,,
connect to the garden,joinSpeaker,en,,,,
hurtigt sluk afspilningen,stop,da,,,,
ja tak nu,confirm,da,,,,
kunne du pause musikken,pause,da,,,,
turn off the music,stop,en,,,,
i want you to resume,resume,en,,,,
jeg vil gerne have at du mute,mute,da,,,,
lige spil det jeg hørte sidst,playDefault,da,,,,
now make it louder,volumeUp,en,,,,
quickly volume up twenty-five,volumeUp,en,,25,,
let's hear Nova FM,playNamed,en,,,,Nova FM
real quick i want you to resume,resume,en,,,,
bare sæt musikken på pause,pause,da,,,,
skift lydstyrken til 20,setVolume,da,20,,,
right away never mind that,cancel,en,,,,
right now keep playing,resume,en,,,,
ville du venligst afspille P8 Jazz,playNamed,da,,,,
hæv lydstyrken med 20 med det samme,volumeUp,da,,20,,
real quick increase volume by 10,volumeUp,en,,10,,
hurtigt hvilke favoritter er gemt,listFavorites,da,,,,
venligst kommer der sne i weekenden,unknown,da,,,,
right now give me the sound back,unmute,en,,,,
now raise the volume by 15,volumeUp,en,,15,,
jeg vil bede dig om at spille favorit ni,playFavoriteByNumber,da,,,9,
vis listen nu,listFavorites,da,,,,
jeg vil have stilhed med det samme,mute,da,,,,
negativ nu,cancel,da,,,,
bare nix,cancel,da,,,,
adskil denne højttaler nu,leaveSpeaker,da,,,,
vil du venligst sætte pop på,playNamed,da,,,,
mindre lyd med det samme,volumeDown,da,,,,
med det samme sænk lydstyrken med femogtyve,volumeDown,da,,25,,
real quick cancel that,cancel,en,,,,
yeah now,confirm,en,,,,
no thank you now,cancel,en,,,,
ville du sætte Taylor Swift på,playNamed,da,,,,
raise the volume by 25 right away,volumeUp,en,,25,,
right now that is right,confirm,en,,,,
would you mind to put the volume at fifty,setVolume,en,50,,,
vær så venlig at gruppere med køkkenet,joinSpeaker,da,,,,
venligst lidt musik tak,playDefault,da,,,,
venligst hvordan er vejret,unknown,da,,,,
hvilke favoritter er der med det samme,listFavorites,da,,,,
vær venlig at tilslutte soveværelset,joinSpeaker,da,,,,
mute,mute,both,,,,
i would like you to start playing,playDefault,en,,,,
what day is it,unknown,en,,,,
just play some music,playDefault,en,,,,
what stations do i have,listFavorites,en,,,,
could you please freeze the music,pause,en,,,,
spil videre nu,resume,da,,,,
klart det nu,confirm,da,,,,
kunne du venligst holde pause,pause,da,,,,
bare lavere med 15,volumeDown,da,,15,,
tilbage til normal lyd hurtigt,unmute,da,,,,
list mine favoritter med det samme,listFavorites,da,,,,
jeg vil gerne have at du vise mine favoritter,listFavorites,da,,,,
i want you to resume the music,resume,en,,,,
right away continue,resume,en,,,,
quickly pause playback,pause,en,,,,
sluk for lydløs,unmute,da,,,,
now unmute the music,unmute,en,,,,
hæv lydstyrken med 15 hurtigt,volumeUp,da,,15,,
would you please set volume to twenty,setVolume,en,20,,,
jeg vil gerne have at du læse mine favoritter op,listFavorites,da,,,,
med det samme pause musikken,pause,da,,,,
i need you to unmute real quick,unmute,en,,,,
could you kindly make it louder,volumeUp,en,,,,
tænd for musikken,unmute,da,,,,
no more music right away,stop,en,,,,
put on music now,playDefault,en,,,,
can you tell me my favorites,listFavorites,en,,,,
ville du fjerne lydløs,unmute,da,,,,
right now a bit louder,volumeUp,en,,,,
med det samme træk tilbage,cancel,da,,,,
jeg vil gerne have at du tilslutte kontoret,joinSpeaker,da,,,,
now pause it,pause,en,,,,
vær venlig at tilslutte badeværelset,joinSpeaker,da,,,,
go ahead and put on a song,playDefault,en,,,,
i want volume zero,setVolume,en,0,,,
kunne du venligst tilslutte haven,joinSpeaker,da,,,,
kunne du venligst sætte Radio 100 på,playNamed,da,,,,
bare læs mine favoritter op,listFavorites,da,,,,
right now say something funny,unknown,en,,,,
afspil noget med det samme,playDefault,da,,,,
nu hvad står der i min kalender,unknown,da,,,,
spil samtidig med køkkenet,joinSpeaker,da,,,,
venligst tænd for højttaleren,unmute,da,,,,
can you play number seven,playFavoriteByNumber,en,,,7,
bare ja,confirm,da,,,,
i would like you to mute,mute,en,,,,
ville du venligst indstille lydstyrken til 20,setVolume,da,20,,,
kan du spille Pink Floyd,playNamed,da,,,,
hvad er hovedstaden i frankrig,unknown,da,,,,
vær så venlig at pause med det samme,pause,da,,,,
more volume,volumeUp,en,,,,
please play number two,playFavoriteByNumber,en,,,2,
go ahead and pause the music,pause,en,,,,
kunne du slukke for musikken,stop,da,,,,
now of course,confirm,en,,,,
just quieter by 30,volumeDown,en,,30,,
ville du sætte Coldplay på,playNamed,da,,,,
good,confirm,en,,,,
what favorites do i have,listFavorites,en,,,,
let's not,cancel,en,,,,
go ahead and increase the volume right now,volumeUp,en,,,,
right away i would like you to unpause,resume,en,,,,
hæv lydstyrken med 15,volumeUp,da,,15,,
hurtigt lav en pause,pause,da,,,,
ville du venligst ændre lydstyrken til 95,setVolume,da,95,,,
go ahead and resume now,resume,en,,,,
can you play favorite 2,playFavoriteByNumber,en,,,2,
wrong,cancel,en,,,,
med det samme stop midlertidigt,pause,da,,,,
læs mine favoritter op hurtigt,listFavorites,da,,,,
bare start noget,playDefault,da,,,,
lige skru op med 5,volumeUp,da,,5,,
jeg vil gerne høre musik,playDefault,da,,,,
would you please put the volume at twenty-five,setVolume,en,25,,,
now which favourites do i have,listFavorites,en,,,,
spil min favorit 9,playFavoriteByNumber,da,,,9,
jeg vil bede dig om at gruppere med haven,joinSpeaker,da,,,,
i want to listen to music,playDefault,en,,,,
med det samme sæt det på pause,pause,da,,,,
now go ahead and restore the sound,unmute,en,,,,
would you set volume to 15,setVolume,en,15,,,
please put on a song,playDefault,en,,,,
med det samme mindre lydstyrke,volumeDown,da,,,,
yes please do,confirm,en,,,,
i want you to show me my favorites,listFavorites,en,,,,
