text,label,lang,volumeValue,volumeDelta,favoriteNumber,favoriteName
i want you to louder everywhere by 15,volumeUpAll,en,,15,,
quickly down the volume everywhere 25,volumeDownAll,en,,25,,
i need you to stop every speaker,stopAll,en,,,,
now play everything again,resumeAll,en,,,,
kan du afslut overalt,stopAll,da,,,,
venligst videre overalt,resumeAll,da,,,,
gå og alting højere,volumeUpAll,da,,,,
hey get the sound back everywhere,unmuteAll,en,,,,
volume down all 30,volumeDownAll,en,,30,,
hey stop briefly everything,pauseAll,en,,,,
now enable sound everything,unmuteAll,en,,,,
hey get everywhere playing again,resumeAll,en,,,,
can you turn up the volume all,volumeUpAll,en,,,,
venligst lyd igen overalt,unmuteAll,da,,,,
go ahead and quieter everywhere by 5,volumeDownAll,en,,5,,
now decrease the volume everywhere,volumeDownAll,en,,,,
jeg vil have at du frys alt,pauseAll,da,,,,
audio on all,unmuteAll,en,,,,
kan du sluk for lyden alt,muteAll,da,,,,
right now unmute everything,unmuteAll,en,,,,
alle tavs,muteAll,da,,,,
hurtigt skru ned alle 30,volumeDownAll,da,,30,,
gå og tænd al lyd,unmuteAll,da,,,,
just unsilence all,unmuteAll,en,,,,
gå og stille overalt,muteAll,da,,,,
nu skru op for lyden overalt,volumeUpAll,da,,,,
alt tavs,muteAll,da,,,,
let it play everything,resumeAll,en,,,,
right now resume all of them,resumeAll,en,,,,
please pause all speakers,pauseAll,en,,,,
i want you to restore sound everywhere,unmuteAll,en,,,,
carry on all,resumeAll,en,,,,
kan du start afspilning alt,resumeAll,da,,,,
go ahead and unmute all speakers,unmuteAll,en,,,,
hey pause the music everything,pauseAll,en,,,,
sænk lydstyrken alting med 5,volumeDownAll,da,,5,,
jeg vil have at du skru op for alle med 15,volumeUpAll,da,,15,,
afslut alt,stopAll,da,,,,
nu genoptag alle højttalere,resumeAll,da,,,,
go ahead and cut the sound everywhere,muteAll,en,,,,
hey raise the volume everywhere,volumeUpAll,en,,,,
spil alle,resumeAll,da,,,,
gå og lavere alle med 20,volumeDownAll,da,,20,,
volume up everywhere 30,volumeUpAll,en,,30,,
nu genoptag afspilning overalt,resumeAll,da,,,,
i need you to resume all,resumeAll,en,,,,
hey stop all speakers,stopAll,en,,,,
jeg vil have at du lavere alle med 5,volumeDownAll,da,,5,,
hurtigt lydløs alt,muteAll,da,,,,
i need you to turn it down everywhere,volumeDownAll,en,,,,
hey resume all playback,resumeAll,en,,,,
i need you to resume all music,resumeAll,en,,,,
bare øg lydstyrken alle med 25,volumeUpAll,da,,25,,
just volume down everywhere by 10,volumeDownAll,en,,10,,
fra for overalt,muteAll,da,,,,
vær venlig at skru op for overalt med 25,volumeUpAll,da,,25,,
continue all music,resumeAll,en,,,,
gå og overalt pause,pauseAll,da,,,,
quickly i need you to pause everything,pauseAll,en,,,,
i want you to turn it up everywhere 25,volumeUpAll,en,,25,,
vær venlig at start overalt igen,resumeAll,da,,,,
nu stop alle enheder,stopAll,da,,,,
just volume up everything 20,volumeUpAll,en,,20,,
gå og lad overalt spille,resumeAll,da,,,,
just i want all to stop,stopAll,en,,,,
i need you to raise volume everything 15,volumeUpAll,en,,15,,
genoptag afspilning overalt,resumeAll,da,,,,
vær venlig at sæt det hele i gang igen,resumeAll,da,,,,
aktiver lyd overalt,unmuteAll,da,,,,
please pause right now everything,pauseAll,en,,,,
hurtigt skru op for alt med 20,volumeUpAll,da,,20,,
quieter all by 10,volumeDownAll,en,,10,,
hit pause on all,pauseAll,en,,,,
volume up all by 25,volumeUpAll,en,,25,,
now stop music all,stopAll,en,,,,
hurtigt højere overalt,volumeUpAll,da,,,,
can you get the sound back everywhere,unmuteAll,en,,,,
now suspend everywhere,pauseAll,en,,,,
hurtigt sluk lyden alting,muteAll,da,,,,
i need you to reduce volume everywhere,volumeDownAll,en,,,,
volume down everywhere 25,volumeDownAll,en,,25,,
luk alle,stopAll,da,,,,
bare slå alt fra,muteAll,da,,,,
lower everywhere,volumeDownAll,en,,,,
nu øg volumen alle,volumeUpAll,da,,,,
cut the sound everything,stopAll,en,,,,
gå og højere alting med 30,volumeUpAll,da,,30,,
hey sound on everywhere,unmuteAll,en,,,,
nu lyd på alt,unmuteAll,da,,,,
gå og luk ned overalt,stopAll,da,,,,
gå og skru ned alle 30,volumeDownAll,da,,30,,
nu frys overalt,pauseAll,da,,,,
bare luk alle,stopAll,da,,,,
jeg vil have at du skru op alting 15,volumeUpAll,da,,15,,
højere alt med 10,volumeUpAll,da,,10,,
lydløs overalt,muteAll,da,,,,
kan du start alle igen,resumeAll,da,,,,
gå og alting lavere,volumeDownAll,da,,,,
can you resume sound everywhere,unmuteAll,en,,,,
bare lyd til overalt,unmuteAll,da,,,,
abort everything,stopAll,en,,,,
nu skru op for alt med 10,volumeUpAll,da,,10,,
no sound everywhere,muteAll,en,,,,
bare slå lyden til alting,unmuteAll,da,,,,
videre alt,resumeAll,da,,,,
gå og sænk volumen overalt,volumeDownAll,da,,,,
gå og stop afspilningen alt,stopAll,da,,,,
venligst kør alting,resumeAll,da,,,,
skru ned 20 alting,volumeDownAll,da,,20,,
i want you to no sound everything,muteAll,en,,,,
unmute all of them,unmuteAll,en,,,,
gå og sæt lyden til alt,unmuteAll,da,,,,
i need you to resume everywhere,resumeAll,en,,,,
bare fra for overalt,muteAll,da,,,,
bare tavs for alting,muteAll,da,,,,
start playing everything,resumeAll,en,,,,
bare afspil alt igen,resumeAll,da,,,,
hurtigt sæt lyden til alt,unmuteAll,da,,,,
gå og skru op 10 alle,volumeUpAll,da,,10,,
tænd for lyden alle,unmuteAll,da,,,,
venligst genoptag alting,resumeAll,da,,,,
can you bring music back all,unmuteAll,en,,,,
quickly restore sound everything,unmuteAll,en,,,,
skru op alle 20,volumeUpAll,da,,20,,
hey pause all playback,pauseAll,en,,,,
increase volume everywhere,volumeUpAll,en,,,,
slå overalt til,unmuteAll,da,,,,
jeg vil have at du pause overalt,pauseAll,da,,,,
abort all,stopAll,en,,,,
venligst luk ned alting,stopAll,da,,,,
nu afslut alting,stopAll,da,,,,
hurtigt højere alle med 20,volumeUpAll,da,,20,,
stop kortvarigt alle,pauseAll,da,,,,
øg lydstyrken overalt med 25,volumeUpAll,da,,25,,
nu stands al musik,stopAll,da,,,,
quickly turn it up everywhere 15,volumeUpAll,en,,15,,
venligst skru ned overalt,volumeDownAll,da,,,,
hey go quiet everywhere,muteAll,en,,,,
kan du pause alt samen,pauseAll,da,,,,
everything pause,pauseAll,en,,,,
bare genoptag alting,resumeAll,da,,,,
giv lyden tilbage overalt,unmuteAll,da,,,,
venligst skru ned alting 10,volumeDownAll,da,,10,,
pause alle enheder,pauseAll,da,,,,
vær venlig at højere alting med 10,volumeUpAll,da,,10,,
put everything on hold,pauseAll,en,,,,
vær venlig at slå alting fra,muteAll,da,,,,
hurtigt tænd for lyd overalt,unmuteAll,da,,,,
volume down all 5,volumeDownAll,en,,5,,
please louder everything by 20,volumeUpAll,en,,20,,
venligst genoptag alle højttalere,resumeAll,da,,,,
gå og tænd lyden overalt,unmuteAll,da,,,,
quickly suspend everything,pauseAll,en,,,,
keep playing everything,resumeAll,en,,,,
afspil alt igen,resumeAll,da,,,,
kan du kør overalt,resumeAll,da,,,,
quickly go silent everything,muteAll,en,,,,
just volume up everywhere 25,volumeUpAll,en,,25,,
genoptag alle højttalere,resumeAll,da,,,,
venligst pause alt samen,pauseAll,da,,,,
can you stop everywhere,stopAll,en,,,,
bare tavs for alt,muteAll,da,,,,
venligst giv lyden tilbage overalt,unmuteAll,da,,,,
start afspilning alt,resumeAll,da,,,,
please higher volume everything,volumeUpAll,en,,,,
lower volume everything 15,volumeDownAll,en,,15,,
hurtigt højere alle med 10,volumeUpAll,da,,10,,
start all again,resumeAll,en,,,,
hurtigt sænk lydstyrken alt,volumeDownAll,da,,,,
vær venlig at skru ned 10 alting,volumeDownAll,da,,10,,
kan du stands alting,stopAll,da,,,,
skru op alle 25,volumeUpAll,da,,25,,
højere alle med 25,volumeUpAll,da,,25,,
hurtigt start alle igen,resumeAll,da,,,,
go ahead and turn down the volume everything,volumeDownAll,en,,,,
venligst skru ned for alting,volumeDownAll,da,,,,
just turn the sound back on everything,unmuteAll,en,,,,
hey quiet everything,muteAll,en,,,,
kan du afspil overalt,resumeAll,da,,,,
vær venlig at skru ned alting,volumeDownAll,da,,,,
venligst tænd lyden alting,unmuteAll,da,,,,
nu slå lyden fra for alle,muteAll,da,,,,
til for overalt,unmuteAll,da,,,,
fra for alting,muteAll,da,,,,
can you everything pause,pauseAll,en,,,,
right now kill the music everything,stopAll,en,,,,
kan du alt pause,pauseAll,da,,,,
nu skru op for alle med 25,volumeUpAll,da,,25,,
vær venlig at alle lavere,volumeDownAll,da,,,,
skru op 30 alt,volumeUpAll,da,,30,,
venligst skru op for overalt med 10,volumeUpAll,da,,10,,
gå og lyd på overalt,unmuteAll,da,,,,
jeg vil have at du pause alle,pauseAll,da,,,,
now bring music back everywhere,unmuteAll,en,,,,
sluk al lyd,muteAll,da,,,,
no audio everything,muteAll,en,,,,
lavere alle med 15,volumeDownAll,da,,15,,
unmute everything,unmuteAll,en,,,,
gå og lavere overalt med 15,volumeDownAll,da,,15,,
genoptag afspilning alt,resumeAll,da,,,,
sænk lydstyrken alting,volumeDownAll,da,,,,
can you less volume all,volumeDownAll,en,,,,
stop afspilningen alt,stopAll,da,,,,
i want you to i want everywhere to stop,stopAll,en,,,,
hey i want all to stop,stopAll,en,,,,
switch off everything,stopAll,en,,,,
can you quieter by 25 everything,volumeDownAll,en,,25,,
jeg vil have at du øg lydstyrken alt,volumeUpAll,da,,,,
venligst sæt alle i gang igen,resumeAll,da,,,,
gå og skru op for lyden overalt,volumeUpAll,da,,,,
right now louder by 20 all,volumeUpAll,en,,20,,
overalt stop,stopAll,da,,,,
i want you to raise volume everywhere 10,volumeUpAll,en,,10,,
hey resume all of them,resumeAll,en,,,,
go ahead and get everywhere playing again,resumeAll,en,,,,
vær venlig at sæt al afspilning på pause,pauseAll,da,,,,
i want you to turn off sound everywhere,muteAll,en,,,,
right now unsilence everywhere,unmuteAll,en,,,,
can you i need you to pause everything,pauseAll,en,,,,
quieter by 15 everywhere,volumeDownAll,en,,15,,
now sound on everything,unmuteAll,en,,,,
restore audio everything,unmuteAll,en,,,,
spil videre alt,resumeAll,da,,,,
nu tænd lyden alting,unmuteAll,da,,,,
kan du sluk lyden alle,muteAll,da,,,,
bare slå al lyd til,unmuteAll,da,,,,
vær venlig at skru ned 10 overalt,volumeDownAll,da,,10,,
jeg vil have at du tænd lyden overalt,unmuteAll,da,,,,
venligst stands musikken overalt,stopAll,da,,,,
shut off everywhere,stopAll,en,,,,
go ahead and quieter by 20 all,volumeDownAll,en,,20,,
quickly cut the sound all,muteAll,en,,,,
skru ned for alting med 10,volumeDownAll,da,,10,,
hey louder by 5 everywhere,volumeUpAll,en,,5,,
nu tavs for alt,muteAll,da,,,,
gå og slå lyden fra alting,muteAll,da,,,,
hurtigt øg lydstyrken overalt med 20,volumeUpAll,da,,20,,
nu sæt alting på pause,pauseAll,da,,,,
i want you to i need you to pause everywhere,pauseAll,en,,,,
vær venlig at stop alle enheder,stopAll,da,,,,
now everywhere pause,pauseAll,en,,,,
pause alt,pauseAll,da,,,,
vær venlig at pause alle højttalerne,pauseAll,da,,,,
i want you to switch off everywhere,stopAll,en,,,,
jeg vil have at du lyd igen alting,unmuteAll,da,,,,
venligst start alting igen,resumeAll,da,,,,
øg lydstyrken alle med 20,volumeUpAll,da,,20,,
go ahead and all unmute,unmuteAll,en,,,,
vær venlig at lydløs alt,muteAll,da,,,,
can you carry on everything,resumeAll,en,,,,
jeg vil have at du stop kortvarigt alting,pauseAll,da,,,,
sluk for lyden alle,muteAll,da,,,,
kan du giv lyden tilbage alting,unmuteAll,da,,,,
jeg vil have at du skru ned 15 alle,volumeDownAll,da,,15,,
can you cut the audio all,stopAll,en,,,,
right now lower volume everywhere 25,volumeDownAll,en,,25,,
shut up everything,muteAll,en,,,,
hurtigt sluk alt,stopAll,da,,,,
can you unmute everything,unmuteAll,en,,,,
vær venlig at stands al musik,stopAll,da,,,,
right now make everywhere silent,muteAll,en,,,,
kan du lyd op alle,unmuteAll,da,,,,
can you turn off sound everywhere,muteAll,en,,,,
hurtigt lavere overalt med 15,volumeDownAll,da,,15,,
quickly louder everything by 25,volumeUpAll,en,,25,,
right now quieter everywhere,volumeDownAll,en,,,,
skru op for lyden alle,volumeUpAll,da,,,,
gå og start alt igen,resumeAll,da,,,,
nu sæt al afspilning på pause,pauseAll,da,,,,
now pause all playback,pauseAll,en,,,,
now down the volume everything 20,volumeDownAll,en,,20,,
i want you to hush everything,muteAll,en,,,,
i want you to pause every speaker,pauseAll,en,,,,
nu lavere alt med 10,volumeDownAll,da,,10,,
vær venlig at stop kortvarigt alting,pauseAll,da,,,,
jeg vil have at du slå lyden til for overalt,unmuteAll,da,,,,
venligst stop for alting,stopAll,da,,,,
hurtigt sæt det hele på pause,pauseAll,da,,,,
genoptag overalt,resumeAll,da,,,,
please stop all the music,stopAll,en,,,,
now restart music everywhere,resumeAll,en,,,,
bare stands alt,stopAll,da,,,,
kan du lyd på alt,unmuteAll,da,,,,
kan du slå overalt fra,muteAll,da,,,,
hush everything,muteAll,en,,,,
can you hit pause on all,pauseAll,en,,,,
raise volume everywhere 20,volumeUpAll,en,,20,,
please put it all on pause,pauseAll,en,,,,
gå og tænd lyden alt,unmuteAll,da,,,,
vær venlig at højere alting,volumeUpAll,da,,,,
venligst alt stille,muteAll,da,,,,
just volume up all by 30,volumeUpAll,en,,30,,
bare sænk lydstyrken alle,volumeDownAll,da,,,,
quickly go silent all,muteAll,en,,,,
can you all volume down,volumeDownAll,en,,,,
now up the volume everywhere,volumeUpAll,en,,,,
quickly resume everything,resumeAll,en,,,,
hurtigt stille alle,muteAll,da,,,,
alting lyd til,unmuteAll,da,,,,
turn it down everything,volumeDownAll,en,,,,
just abort everything,stopAll,en,,,,
stop briefly all,pauseAll,en,,,,
just louder everything by 5,volumeUpAll,en,,5,,
bare hold pause alting,pauseAll,da,,,,
stop al musik,stopAll,da,,,,
vær venlig at hold alting,pauseAll,da,,,,
quickly bring back the sound everything,unmuteAll,en,,,,
aktiver lyd alting,unmuteAll,da,,,,
go ahead and down the volume all 15,volumeDownAll,en,,15,,
turn the sound back on all,unmuteAll,en,,,,
please mute all devices,muteAll,en,,,,
gå og slå alt til,unmuteAll,da,,,,
venligst alting stop,stopAll,da,,,,
nu slå lyden fra alt,muteAll,da,,,,
nu slå alting til,unmuteAll,da,,,,
can you mute all devices,muteAll,en,,,,
can you resume everything,resumeAll,en,,,,
please audio on everywhere,unmuteAll,en,,,,
genoptag alle,resumeAll,da,,,,
quickly mute all speakers,muteAll,en,,,,
kan du pause al musik,pauseAll,da,,,,
mute all of them,muteAll,en,,,,
everywhere pause,pauseAll,en,,,,
please disable sound all,muteAll,en,,,,
i need you to stop all the music,stopAll,en,,,,
now end all music,stopAll,en,,,,
bring back the sound everywhere,unmuteAll,en,,,,
please volume up all 25,volumeUpAll,en,,25,,
nu øg lydstyrken alle med 30,volumeUpAll,da,,30,,
venligst pause musikken overalt,pauseAll,da,,,,
disable sound all,muteAll,en,,,,
skru op 5 alt,volumeUpAll,da,,5,,
lavere alting med 15,volumeDownAll,da,,15,,
videre alting,resumeAll,da,,,,
please play everything again,resumeAll,en,,,,
now volume up everything,volumeUpAll,en,,,,
just press pause everything,pauseAll,en,,,,
hey volume down everything 30,volumeDownAll,en,,30,,
now softer everything,volumeDownAll,en,,,,
sluk for alle højttalerne,stopAll,da,,,,
hurtigt sluk for al musik,stopAll,da,,,,
go ahead and hit pause on everywhere,pauseAll,en,,,,
venligst slå overalt fra,muteAll,da,,,,
vær venlig at skru ned alt 30,volumeDownAll,da,,30,,
kan du skru ned for lyden overalt,volumeDownAll,da,,,,
skru ned for alt med 20,volumeDownAll,da,,20,,
continue playing all,resumeAll,en,,,,
bare spil videre alting,resumeAll,da,,,,
venligst spil videre overalt,resumeAll,da,,,,
just hold everything,pauseAll,en,,,,
let it play all,resumeAll,en,,,,
jeg vil have at du højere alle med 5,volumeUpAll,da,,5,,
kill lyden alle,stopAll,da,,,,
louder all by 25,volumeUpAll,en,,25,,
volume down all by 30,volumeDownAll,en,,30,,
right now audio on everything,unmuteAll,en,,,,
volume up all by 30,volumeUpAll,en,,30,,
kill lyden alt,stopAll,da,,,,
slå lyden til for alt,unmuteAll,da,,,,
nu højere overalt med 15,volumeUpAll,da,,15,,
bare luk alt,stopAll,da,,,,
vær venlig at stop for overalt,stopAll,da,,,,
right now end all music,stopAll,en,,,,
stop afspilningen alle,stopAll,da,,,,
jeg vil have at du øg lydstyrken alting med 10,volumeUpAll,da,,10,,
bare skru lavere alting,volumeDownAll,da,,,,
gå og lavere alt med 20,volumeDownAll,da,,20,,
right now make it quieter everything,volumeDownAll,en,,,,
bare stop al musik,stopAll,da,,,,
nu lyd igen alle,unmuteAll,da,,,,
kan du lydfri overalt,muteAll,da,,,,
can you un-mute everything,unmuteAll,en,,,,
hurtigt giv al lyd tilbage,unmuteAll,da,,,,
lower volume everything 30,volumeDownAll,en,,30,,
now bring music back everything,unmuteAll,en,,,,
just bring back the sound everything,unmuteAll,en,,,,
can you all resume,resumeAll,en,,,,
nu lyd til alting,unmuteAll,da,,,,
gå og alt stille,muteAll,da,,,,
i want you to resume all playback,resumeAll,en,,,,
turn off sound everywhere,muteAll,en,,,,
hey mute all devices,muteAll,en,,,,
now volume up everything 10,volumeUpAll,en,,10,,
skru ned for overalt med 20,volumeDownAll,da,,20,,
venligst sluk for lyden alting,muteAll,da,,,,
skru ned alt 15,volumeDownAll,da,,15,,
lyd igen alting,unmuteAll,da,,,,
turn off sound all,muteAll,en,,,,
venligst tænd for lyden alt,unmuteAll,da,,,,
jeg vil have at du skru op for lyden alting,volumeUpAll,da,,,,
stop all devices,stopAll,en,,,,
kan du kør alle,resumeAll,da,,,,
venligst lyd igen alt,unmuteAll,da,,,,
bare frys alle,pauseAll,da,,,,
venligst slå alting til,unmuteAll,da,,,,
can you everything mute,muteAll,en,,,,
hurtigt sluk for lyden overalt,muteAll,da,,,,
vær venlig at øg lydstyrken alting med 30,volumeUpAll,da,,30,,
hey kill the sound everything,muteAll,en,,,,
turn down the volume all,volumeDownAll,en,,,,
just quieter everything by 5,volumeDownAll,en,,5,,
slå lyden til alle,unmuteAll,da,,,,
volume down everywhere by 20,volumeDownAll,en,,20,,
can you pause everything,pauseAll,en,,,,
alle lyd til,unmuteAll,da,,,,
can you continue all music,resumeAll,en,,,,
skru lavere overalt,volumeDownAll,da,,,,
stop music all,stopAll,en,,,,
gå og sluk alt,stopAll,da,,,,
venligst sænk lydstyrken alt med 10,volumeDownAll,da,,10,,
right now disable sound everything,muteAll,en,,,,
slå lyden fra alting,muteAll,da,,,,
now pause all the music,pauseAll,en,,,,
just all play,resumeAll,en,,,,
bare stop alt sammen,stopAll,da,,,,
vær venlig at deaktiver lyd alt,muteAll,da,,,,
now shut off all,stopAll,en,,,,
i need you to quiet all,muteAll,en,,,,
gør det højere overalt,volumeUpAll,da,,,,
please restart music everywhere,resumeAll,en,,,,
skru ned for overalt med 30,volumeDownAll,da,,30,,
right now mute everywhere,muteAll,en,,,,
venligst alt tavs,muteAll,da,,,,
carry on everywhere,resumeAll,en,,,,
quickly go quiet everything,muteAll,en,,,,
raise volume everything 15,volumeUpAll,en,,15,,
just lower everywhere,volumeDownAll,en,,,,
i need you to stop all speakers,stopAll,en,,,,
